173.949799,206.357864
174.557083,310.246979
174.603912,412.659637
252.678452,230.385086
330.242554,258.332642
282.635498,324.801666
297.426971,443.30722
174.603912,412.659637
238.817337,407.10733
267.602936,345.734955
365.179993,232.875122
397.835602,255.124054
485.961639,229.320007
364.831818,280.542145
457.967468,295.693481
329.761383,356.018219
396.637787,437.544067
442.990082,362.833527
499.122101,270.624786
457.3461,360.60675
